Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	clinic.grade	common_name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	embryo	embryoday	ENA-FIRST-PUBLIC (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE (run)	ENA-LAST-UPDATE	Experiment	external_id	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	Sample_name	scientific_name	SRA Study	Stage	Submitter_Id	blastodissectionside
ERR3013800	RNA-Seq	50	175679550	PRJEB30442	SAMEA5188148	75915157	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016252	SAMEA5188148	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188148	B53T10	Homo sapiens	ERP112896	B5	B53T10	abemb.
ERR3013801	RNA-Seq	50	162208450	PRJEB30442	SAMEA5188149	69779855	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016253	SAMEA5188149	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188149	B53T11	Homo sapiens	ERP112896	B5	B53T11	abemb.
ERR3013802	RNA-Seq	50	170033850	PRJEB30442	SAMEA5188150	73375902	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016254	SAMEA5188150	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188150	B53T12	Homo sapiens	ERP112896	B5	B53T12	abemb.
ERR3013803	RNA-Seq	50	197767000	PRJEB30442	SAMEA5188151	86991606	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:54Z	ERX3016255	SAMEA5188151	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:54Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188151	B53T13	Homo sapiens	ERP112896	B5	B53T13	abemb.
ERR3013804	RNA-Seq	50	160770700	PRJEB30442	SAMEA5188152	69579618	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016256	SAMEA5188152	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188152	B53T14	Homo sapiens	ERP112896	B5	B53T14	abemb.
ERR3013805	RNA-Seq	50	196623550	PRJEB30442	SAMEA5188153	86872482	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016257	SAMEA5188153	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188153	B53T15	Homo sapiens	ERP112896	B5	B53T15	abemb.
ERR3013806	RNA-Seq	50	121915400	PRJEB30442	SAMEA5188154	52916772	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016258	SAMEA5188154	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188154	B53T16	Homo sapiens	ERP112896	B5	B53T16	abemb.
ERR3013807	RNA-Seq	50	155974000	PRJEB30442	SAMEA5188155	68102932	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016259	SAMEA5188155	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188155	B53T17	Homo sapiens	ERP112896	B5	B53T17	abemb.
ERR3013808	RNA-Seq	50	201747250	PRJEB30442	SAMEA5188156	87393083	INSERM UMR 1064	B5BB	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B53	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016260	SAMEA5188156	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188156	B53T18	Homo sapiens	ERP112896	B5	B53T18	abemb.
ERR3013809	RNA-Seq	50	131841550	PRJEB30442	SAMEA5188157	56420810	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016261	SAMEA5188157	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188157	B52T01	Homo sapiens	ERP112896	B4	B52T01	abemb.
ERR3013810	RNA-Seq	50	101706800	PRJEB30442	SAMEA5188158	45044484	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016262	SAMEA5188158	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188158	B52T02	Homo sapiens	ERP112896	B4	B52T02	abemb.
ERR3013811	RNA-Seq	50	99576450	PRJEB30442	SAMEA5188159	42719531	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016263	SAMEA5188159	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188159	B52T03	Homo sapiens	ERP112896	B4	B52T03	abemb.
ERR3013812	RNA-Seq	50	156047650	PRJEB30442	SAMEA5188160	66938955	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016264	SAMEA5188160	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188160	B52T04	Homo sapiens	ERP112896	B4	B52T04	abemb.
ERR3013813	RNA-Seq	50	130897350	PRJEB30442	SAMEA5188161	56456647	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016265	SAMEA5188161	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:07:00Z	1	SAMEA5188161	B52T05	Homo sapiens	ERP112896	B4	B52T05	abemb.
ERR3013814	RNA-Seq	50	194589050	PRJEB30442	SAMEA5188162	84264612	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016266	SAMEA5188162	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:08:00Z	1	SAMEA5188162	B52T06	Homo sapiens	ERP112896	B4	B52T06	abemb.
ERR3013815	RNA-Seq	50	145897900	PRJEB30442	SAMEA5188163	63212548	INSERM UMR 1064	B4AA	human	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	B52	6	05/01/2021	2021-01-05T04:23:34Z	18/12/2018	2018-12-18T19:20:55Z	ERX3016267	SAMEA5188163	INSERM UMR 1064	2021-01-05T04:23:34Z	2018-12-18T19:20:55Z	public	NextSeq 500	HPD_scRNAseq_NANTES01	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2021-01-06T00:00:00Z	2021-01-06T12:06:00Z	1	SAMEA5188163	B52T07	Homo sapiens	ERP112896	B4	B52T07	abemb.
