Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Broker_name	Bytes	cell	Center Name	common_name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Developmental_Stage	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	Experiment	external_id	individual	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	organism_part	Organism	Platform	ReleaseDate	create_date	version	Sample Name	Sample_name	single_cell_well_quality	SRA Study	Submitter_Id	treatment	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	Scientific_Name	phenotype	ENA_first_public	ENA_last_update	inferred_pseudo-time	INSDC_center_alias	Experimental_Factor:_1000 (exp)	Experimental_Factor:_1001 (exp)	Experimental_Factor:_1002 (exp)	Experimental_Factor:_1003 (exp)	Experimental_Factor:_1004 (exp)	Experimental_Factor:_1005 (exp)	Experimental_Factor:_1006 (exp)	Experimental_Factor:_1007 (exp)	Experimental_Factor:_1008 (exp)	Experimental_Factor:_1009 (exp)	Experimental_Factor:_100 (exp)	Experimental_Factor:_1010 (exp)	Experimental_Factor:_1011 (exp)	Experimental_Factor:_1012 (exp)	Experimental_Factor:_1013 (exp)	Experimental_Factor:_1014 (exp)	Experimental_Factor:_1015 (exp)	Experimental_Factor:_1016 (exp)	Experimental_Factor:_1017 (exp)	Experimental_Factor:_1018 (exp)	Experimental_Factor:_1019 (exp)	Experimental_Factor:_101 (exp)	Experimental_Factor:_1020 (exp)	Experimental_Factor:_1021 (exp)	Experimental_Factor:_1022 (exp)	Experimental_Factor:_1023 (exp)	Experimental_Factor:_1024 (exp)	Experimental_Factor:_1025 (exp)	Experimental_Factor:_1026 (exp)	Experimental_Factor:_1027 (exp)	Experimental_Factor:_1028 (exp)	Experimental_Factor:_1029 (exp)	Experimental_Factor:_102 (exp)	Experimental_Factor:_1030 (exp)	Experimental_Factor:_1031 (exp)	Experimental_Factor:_1032 (exp)	Experimental_Factor:_1033 (exp)	Experimental_Factor:_1034 (exp)	Experimental_Factor:_1035 (exp)	Experimental_Factor:_1036 (exp)	Experimental_Factor:_1037 (exp)	Experimental_Factor:_1038 (exp)	Experimental_Factor:_1039 (exp)	Experimental_Factor:_103 (exp)	Experimental_Factor:_1040 (exp)	Experimental_Factor:_1041 (exp)	Experimental_Factor:_1042 (exp)	Experimental_Factor:_1043 (exp)	Experimental_Factor:_1044 (exp)	Experimental_Factor:_1045 (exp)	Experimental_Factor:_1046 (exp)	Experimental_Factor:_1047 (exp)	Experimental_Factor:_1048 (exp)	Experimental_Factor:_1049 (exp)	Experimental_Factor:_104 (exp)	Experimental_Factor:_1050 (exp)	Experimental_Factor:_1051 (exp)	Experimental_Factor:_1052 (exp)	Experimental_Factor:_1053 (exp)	Experimental_Factor:_1054 (exp)	Experimental_Factor:_1055 (exp)	Experimental_Factor:_1056 (exp)	Experimental_Factor:_1057 (exp)	Experimental_Factor:_1058 (exp)	Experimental_Factor:_1059 (exp)	Experimental_Factor:_105 (exp)	Experimental_Factor:_1060 (exp)	Experimental_Factor:_1061 (exp)	Experimental_Factor:_1062 (exp)	Experimental_Factor:_1063 (exp)	Experimental_Factor:_1064 (exp)	Experimental_Factor:_1065 (exp)	Experimental_Factor:_1066 (exp)	Experimental_Factor:_1067 (exp)	Experimental_Factor:_1068 (exp)	Experimental_Factor:_1069 (exp)	Experimental_Factor:_106 (exp)	Experimental_Factor:_1070 (exp)	Experimental_Factor:_1071 (exp)	Experimental_Factor:_1072 (exp)	Experimental_Factor:_1073 (exp)	Experimental_Factor:_1074 (exp)	Experimental_Factor:_1075 (exp)	Experimental_Factor:_1076 (exp)	Experimental_Factor:_1077 (exp)	Experimental_Factor:_1078 (exp)	Experimental_Factor:_1079 (exp)	Experimental_Factor:_107 (exp)	Experimental_Factor:_1080 (exp)	Experimental_Factor:_1081 (exp)	Experimental_Factor:_1082 (exp)	Experimental_Factor:_1083 (exp)	Experimental_Factor:_1084 (exp)	Experimental_Factor:_1085 (exp)	Experimental_Factor:_1086 (exp)	Experimental_Factor:_1087 (exp)	Experimental_Factor:_1088 (exp)
ERR1041926	RNA-Seq	43	81071985	PRJEB11202	SAMEA3581297	ArrayExpress	85603058	524	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121408	SAMEA3581297	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:54Z	public	Illumina HiSeq 2000	E5.7.680	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:58:00Z	2	SAMEA3581297	E-MTAB-3929:E5.7.680	OK	ERP012552	E-MTAB-3929:E5.7.680	No	2016-04-06T17:01:25Z	2018-03-09T05:32:54Z	Homo sapiens																																																																																																						
ERR1041927	RNA-Seq	43	252454720	PRJEB11202	SAMEA3581298	ArrayExpress	252351224	525	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121409	SAMEA3581298	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T06:01:38Z	public	Illumina HiSeq 2000	E5.7.681	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:00:00Z	2	SAMEA3581298	E-MTAB-3929:E5.7.681	OK	ERP012552	E-MTAB-3929:E5.7.681	No	2016-04-06T17:01:25Z	2018-03-09T06:01:38Z	Homo sapiens																																																																																																						
ERR1041928	RNA-Seq	43	284937823	PRJEB11202	SAMEA3581299	ArrayExpress	284431847	526	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121410	SAMEA3581299	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:59Z	public	Illumina HiSeq 2000	E5.7.682	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-18T00:41:00Z	2	SAMEA3581299	E-MTAB-3929:E5.7.682	OK	ERP012552	E-MTAB-3929:E5.7.682	No	2016-04-06T17:01:26Z	2018-03-09T06:43:59Z	Homo sapiens																																																																																																						
ERR1041929	RNA-Seq	43	277653752	PRJEB11202	SAMEA3581300	ArrayExpress	276092343	527	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121411	SAMEA3581300	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:59Z	public	Illumina HiSeq 2000	E5.7.683	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:02:00Z	2	SAMEA3581300	E-MTAB-3929:E5.7.683	OK	ERP012552	E-MTAB-3929:E5.7.683	No	2016-04-06T17:01:26Z	2018-03-09T06:43:59Z	Homo sapiens																																																																																																						
ERR1041930	RNA-Seq	43	99749422	PRJEB11202	SAMEA3581301	ArrayExpress	103037573	528	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121412	SAMEA3581301	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.7.684	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:55:00Z	2	SAMEA3581301	E-MTAB-3929:E5.7.684	OK	ERP012552	E-MTAB-3929:E5.7.684	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041931	RNA-Seq	43	154748572	PRJEB11202	SAMEA3581302	ArrayExpress	158382113	529	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121413	SAMEA3581302	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.7.685	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:58:00Z	2	SAMEA3581302	E-MTAB-3929:E5.7.685	OK	ERP012552	E-MTAB-3929:E5.7.685	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041932	RNA-Seq	43	159078328	PRJEB11202	SAMEA3581303	ArrayExpress	164868216	530	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121414	SAMEA3581303	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:59Z	public	Illumina HiSeq 2000	E5.7.686	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-14T02:01:00Z	2	SAMEA3581303	E-MTAB-3929:E5.7.686	OK	ERP012552	E-MTAB-3929:E5.7.686	No	2016-04-06T17:01:26Z	2018-03-09T06:43:59Z	Homo sapiens																																																																																																						
ERR1041933	RNA-Seq	43	108881805	PRJEB11202	SAMEA3581304	ArrayExpress	112311261	531	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121415	SAMEA3581304	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:43:59Z	public	Illumina HiSeq 2000	E5.7.687	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:59:00Z	2	SAMEA3581304	E-MTAB-3929:E5.7.687	OK	ERP012552	E-MTAB-3929:E5.7.687	No	2016-04-06T17:01:26Z	2018-03-09T06:43:59Z	Homo sapiens																																																																																																						
ERR1041934	RNA-Seq	43	133036883	PRJEB11202	SAMEA3581305	ArrayExpress	142697480	532	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121416	SAMEA3581305	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	public	Illumina HiSeq 2000	E5.7.688	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:59:00Z	2	SAMEA3581305	E-MTAB-3929:E5.7.688	OK	ERP012552	E-MTAB-3929:E5.7.688	No	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	Homo sapiens																																																																																																						
ERR1041935	RNA-Seq	43	488585264	PRJEB11202	SAMEA3581306	ArrayExpress	467171475	533	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121417	SAMEA3581306	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.7.689	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:03:00Z	2	SAMEA3581306	E-MTAB-3929:E5.7.689	OK	ERP012552	E-MTAB-3929:E5.7.689	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041936	RNA-Seq	43	104571399	PRJEB11202	SAMEA3581307	ArrayExpress	111212064	534	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121418	SAMEA3581307	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	public	Illumina HiSeq 2000	E5.7.690	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-14T06:35:00Z	2	SAMEA3581307	E-MTAB-3929:E5.7.690	OK	ERP012552	E-MTAB-3929:E5.7.690	No	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	Homo sapiens																																																																																																						
ERR1041937	RNA-Seq	43	655091799	PRJEB11202	SAMEA3581308	ArrayExpress	608678369	535	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121419	SAMEA3581308	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	public	Illumina HiSeq 2000	E5.7.691	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:58:00Z	2	SAMEA3581308	E-MTAB-3929:E5.7.691	OK	ERP012552	E-MTAB-3929:E5.7.691	No	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	Homo sapiens																																																																																																						
ERR1041938	RNA-Seq	43	284112438	PRJEB11202	SAMEA3581309	ArrayExpress	283783437	536	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121420	SAMEA3581309	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.7.692	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:59:00Z	2	SAMEA3581309	E-MTAB-3929:E5.7.692	OK	ERP012552	E-MTAB-3929:E5.7.692	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041939	RNA-Seq	43	451816695	PRJEB11202	SAMEA3581310	ArrayExpress	438427377	537	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121421	SAMEA3581310	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.7.693	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:59:00Z	2	SAMEA3581310	E-MTAB-3929:E5.7.693	OK	ERP012552	E-MTAB-3929:E5.7.693	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041940	RNA-Seq	43	118620058	PRJEB11202	SAMEA3581311	ArrayExpress	123349321	538	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121422	SAMEA3581311	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	public	Illumina HiSeq 2000	E5.7.694	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:58:00Z	2	SAMEA3581311	E-MTAB-3929:E5.7.694	OK	ERP012552	E-MTAB-3929:E5.7.694	No	2016-04-06T17:01:26Z	2018-03-09T08:00:00Z	Homo sapiens																																																																																																						
ERR1041941	RNA-Seq	43	166615669	PRJEB11202	SAMEA3581312	ArrayExpress	170814631	539	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121423	SAMEA3581312	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	public	Illumina HiSeq 2000	E5.7.695	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-23T02:46:00Z	2	SAMEA3581312	E-MTAB-3929:E5.7.695	OK	ERP012552	E-MTAB-3929:E5.7.695	No	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	Homo sapiens																																																																																																						
ERR1041942	RNA-Seq	43	241542954	PRJEB11202	SAMEA3581313	ArrayExpress	244123511	540	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121424	SAMEA3581313	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:00:01Z	public	Illumina HiSeq 2000	E5.7.696	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-18T00:41:00Z	2	SAMEA3581313	E-MTAB-3929:E5.7.696	OK	ERP012552	E-MTAB-3929:E5.7.696	No	2016-04-06T17:01:26Z	2018-03-09T08:00:01Z	Homo sapiens																																																																																																						
ERR1041943	RNA-Seq	43	195726712	PRJEB11202	SAMEA3581314	ArrayExpress	197201384	541	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121425	SAMEA3581314	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:32:54Z	public	Illumina HiSeq 2000	E5.7.697	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:58:00Z	2	SAMEA3581314	E-MTAB-3929:E5.7.697	OK	ERP012552	E-MTAB-3929:E5.7.697	No	2016-04-06T17:01:25Z	2018-03-09T05:32:54Z	Homo sapiens																																																																																																						
ERR1041944	RNA-Seq	43	139814285	PRJEB11202	SAMEA3581315	ArrayExpress	142674609	542	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121426	SAMEA3581315	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	public	Illumina HiSeq 2000	E5.7.698	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:00:00Z	2	SAMEA3581315	E-MTAB-3929:E5.7.698	OK	ERP012552	E-MTAB-3929:E5.7.698	No	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	Homo sapiens																																																																																																						
ERR1041945	RNA-Seq	43	76752936	PRJEB11202	SAMEA3581316	ArrayExpress	79286507	543	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121427	SAMEA3581316	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	public	Illumina HiSeq 2000	E5.7.700	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581316	E-MTAB-3929:E5.7.700	OK	ERP012552	E-MTAB-3929:E5.7.700	No	2016-04-06T17:01:26Z	2018-03-09T06:48:56Z	Homo sapiens																																																																																																						
ERR1041946	RNA-Seq	43	60034751	PRJEB11202	SAMEA3581317	ArrayExpress	62875182	544	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121428	SAMEA3581317	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	public	Illumina HiSeq 2000	E5.7.701	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:56:00Z	2	SAMEA3581317	E-MTAB-3929:E5.7.701	OK	ERP012552	E-MTAB-3929:E5.7.701	No	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	Homo sapiens																																																																																																						
ERR1041947	RNA-Seq	43	182696852	PRJEB11202	SAMEA3581318	ArrayExpress	184294559	545	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121429	SAMEA3581318	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	public	Illumina HiSeq 2000	E5.7.702	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:59:00Z	2	SAMEA3581318	E-MTAB-3929:E5.7.702	OK	ERP012552	E-MTAB-3929:E5.7.702	No	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	Homo sapiens																																																																																																						
ERR1041948	RNA-Seq	43	532735987	PRJEB11202	SAMEA3581319	ArrayExpress	503648680	546	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121430	SAMEA3581319	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:04:36Z	public	Illumina HiSeq 2000	E5.7.703	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:58:00Z	2	SAMEA3581319	E-MTAB-3929:E5.7.703	OK	ERP012552	E-MTAB-3929:E5.7.703	No	2016-04-06T17:01:25Z	2018-03-09T05:04:36Z	Homo sapiens																																																																																																						
ERR1041949	RNA-Seq	43	339396721	PRJEB11202	SAMEA3581320	ArrayExpress	333709388	547	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121431	SAMEA3581320	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T06:02:08Z	public	Illumina HiSeq 2000	E5.7.704	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-23T02:46:00Z	2	SAMEA3581320	E-MTAB-3929:E5.7.704	OK	ERP012552	E-MTAB-3929:E5.7.704	No	2016-04-06T17:01:25Z	2018-03-09T06:02:08Z	Homo sapiens																																																																																																						
ERR1041950	RNA-Seq	43	128830924	PRJEB11202	SAMEA3581321	ArrayExpress	131636380	548	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121432	SAMEA3581321	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	public	Illumina HiSeq 2000	E5.7.705	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581321	E-MTAB-3929:E5.7.705	OK	ERP012552	E-MTAB-3929:E5.7.705	No	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	Homo sapiens																																																																																																						
ERR1041951	RNA-Seq	43	41737563	PRJEB11202	SAMEA3581322	ArrayExpress	43936153	549	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121433	SAMEA3581322	E5.7	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:04:36Z	public	Illumina HiSeq 2000	E5.7.706	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T07:57:00Z	2	SAMEA3581322	E-MTAB-3929:E5.7.706	OK	ERP012552	E-MTAB-3929:E5.7.706	No	2016-04-06T17:01:25Z	2018-03-09T05:04:36Z	Homo sapiens																																																																																																						
ERR1041952	RNA-Seq	43	183192040	PRJEB11202	SAMEA3581323	ArrayExpress	191373118	550	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 5	06/04/2016	16/11/2018	ERX1121434	SAMEA3581323	E5.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	public	Illumina HiSeq 2000	E5.8.915	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-20T09:15:00Z	2	SAMEA3581323	E-MTAB-3929:E5.8.915	OK	ERP012552	E-MTAB-3929:E5.8.915	Immunosurgery	2016-04-06T17:01:26Z	2018-03-09T08:03:33Z	Homo sapiens																																																																																																						
