Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Broker_name	Bytes	cell	Center Name	common_name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Developmental_Stage	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	Experiment	external_id	individual	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism_part	Organism	Platform	ReleaseDate	create_date	version	Sample Name	Sample_name	single_cell_well_quality	SRA Study	Submitter_Id	treatment	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	scientific_name	PHENOTYPE	ENA_first_public	ENA_last_update	inferred_pseudo-time	INSDC_center_alias	Experimental_Factor:_1000 (exp)	Experimental_Factor:_1001 (exp)	Experimental_Factor:_1002 (exp)	Experimental_Factor:_1003 (exp)	Experimental_Factor:_1004 (exp)	Experimental_Factor:_1005 (exp)	Experimental_Factor:_1006 (exp)	Experimental_Factor:_1007 (exp)	Experimental_Factor:_1008 (exp)	Experimental_Factor:_1009 (exp)	Experimental_Factor:_100 (exp)	Experimental_Factor:_1010 (exp)	Experimental_Factor:_1011 (exp)	Experimental_Factor:_1012 (exp)	Experimental_Factor:_1013 (exp)	Experimental_Factor:_1014 (exp)	Experimental_Factor:_1015 (exp)	Experimental_Factor:_1016 (exp)	Experimental_Factor:_1017 (exp)	Experimental_Factor:_1018 (exp)	Experimental_Factor:_1019 (exp)	Experimental_Factor:_101 (exp)	Experimental_Factor:_1020 (exp)	Experimental_Factor:_1021 (exp)	Experimental_Factor:_1022 (exp)	Experimental_Factor:_1023 (exp)	Experimental_Factor:_1024 (exp)	Experimental_Factor:_1025 (exp)	Experimental_Factor:_1026 (exp)	Experimental_Factor:_1027 (exp)	Experimental_Factor:_1028 (exp)	Experimental_Factor:_1029 (exp)	Experimental_Factor:_102 (exp)	Experimental_Factor:_1030 (exp)	Experimental_Factor:_1031 (exp)	Experimental_Factor:_1032 (exp)	Experimental_Factor:_1033 (exp)	Experimental_Factor:_1034 (exp)	Experimental_Factor:_1035 (exp)	Experimental_Factor:_1036 (exp)	Experimental_Factor:_1037 (exp)	Experimental_Factor:_1038 (exp)	Experimental_Factor:_1039 (exp)	Experimental_Factor:_103 (exp)	Experimental_Factor:_1040 (exp)	Experimental_Factor:_1041 (exp)	Experimental_Factor:_1042 (exp)	Experimental_Factor:_1043 (exp)	Experimental_Factor:_1044 (exp)	Experimental_Factor:_1045 (exp)	Experimental_Factor:_1046 (exp)	Experimental_Factor:_1047 (exp)	Experimental_Factor:_1048 (exp)	Experimental_Factor:_1049 (exp)	Experimental_Factor:_104 (exp)	Experimental_Factor:_1050 (exp)	Experimental_Factor:_1051 (exp)	Experimental_Factor:_1052 (exp)	Experimental_Factor:_1053 (exp)	Experimental_Factor:_1054 (exp)	Experimental_Factor:_1055 (exp)	Experimental_Factor:_1056 (exp)	Experimental_Factor:_1057 (exp)	Experimental_Factor:_1058 (exp)	Experimental_Factor:_1059 (exp)	Experimental_Factor:_105 (exp)	Experimental_Factor:_1060 (exp)	Experimental_Factor:_1061 (exp)	Experimental_Factor:_1062 (exp)	Experimental_Factor:_1063 (exp)	Experimental_Factor:_1064 (exp)	Experimental_Factor:_1065 (exp)	Experimental_Factor:_1066 (exp)	Experimental_Factor:_1067 (exp)	Experimental_Factor:_1068 (exp)	Experimental_Factor:_1069 (exp)	Experimental_Factor:_106 (exp)	Experimental_Factor:_1070 (exp)	Experimental_Factor:_1071 (exp)	Experimental_Factor:_1072 (exp)	Experimental_Factor:_1073 (exp)	Experimental_Factor:_1074 (exp)	Experimental_Factor:_1075 (exp)	Experimental_Factor:_1076 (exp)	Experimental_Factor:_1077 (exp)	Experimental_Factor:_1078 (exp)	Experimental_Factor:_1079 (exp)	Experimental_Factor:_107 (exp)	Experimental_Factor:_1080 (exp)	Experimental_Factor:_1081 (exp)	Experimental_Factor:_1082 (exp)	Experimental_Factor:_1083 (exp)	Experimental_Factor:_1084 (exp)	Experimental_Factor:_1085 (exp)	Experimental_Factor:_1086 (exp)	Experimental_Factor:_1087 (exp)	Experimental_Factor:_1088 (exp)
ERR1042339	RNA-Seq	43	161092190	PRJEB11202	SAMEA3581710	ArrayExpress	162585512	937	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121821	SAMEA3581710	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:48:12Z	public	Illumina HiSeq 2000	E6.8.781	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581710	E-MTAB-3929:E6.8.781	OK	ERP012552	E-MTAB-3929:E6.8.781	No	2016-04-06T17:01:25Z	2018-03-09T05:48:12Z	Homo sapiens																																																																																																						
ERR1042340	RNA-Seq	43	90909654	PRJEB11202	SAMEA3581711	ArrayExpress	93677674	938	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121822	SAMEA3581711	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:10:45Z	public	Illumina HiSeq 2000	E6.8.782	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581711	E-MTAB-3929:E6.8.782	OK	ERP012552	E-MTAB-3929:E6.8.782	No	2016-04-06T17:01:26Z	2018-03-09T07:10:45Z	Homo sapiens																																																																																																						
ERR1042341	RNA-Seq	43	48774212	PRJEB11202	SAMEA3581712	ArrayExpress	50030187	939	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121823	SAMEA3581712	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:48:12Z	public	Illumina HiSeq 2000	E6.8.783	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581712	E-MTAB-3929:E6.8.783	OK	ERP012552	E-MTAB-3929:E6.8.783	No	2016-04-06T17:01:25Z	2018-03-09T05:48:12Z	Homo sapiens																																																																																																						
ERR1042342	RNA-Seq	43	267380536	PRJEB11202	SAMEA3581713	ArrayExpress	275634547	940	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121824	SAMEA3581713	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	public	Illumina HiSeq 2000	E6.8.784	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581713	E-MTAB-3929:E6.8.784	OK	ERP012552	E-MTAB-3929:E6.8.784	No	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	Homo sapiens																																																																																																						
ERR1042343	RNA-Seq	43	246739461	PRJEB11202	SAMEA3581714	ArrayExpress	245158733	941	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121825	SAMEA3581714	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	public	Illumina HiSeq 2000	E6.8.785	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:59:00Z	2	SAMEA3581714	E-MTAB-3929:E6.8.785	OK	ERP012552	E-MTAB-3929:E6.8.785	No	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	Homo sapiens																																																																																																						
ERR1042344	RNA-Seq	43	112557230	PRJEB11202	SAMEA3581715	ArrayExpress	116548313	942	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121826	SAMEA3581715	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:10:45Z	public	Illumina HiSeq 2000	E6.8.786	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581715	E-MTAB-3929:E6.8.786	OK	ERP012552	E-MTAB-3929:E6.8.786	No	2016-04-06T17:01:26Z	2018-03-09T07:10:45Z	Homo sapiens																																																																																																						
ERR1042345	RNA-Seq	43	236773222	PRJEB11202	SAMEA3581716	ArrayExpress	235493844	943	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121827	SAMEA3581716	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:10:46Z	public	Illumina HiSeq 2000	E6.8.787	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581716	E-MTAB-3929:E6.8.787	OK	ERP012552	E-MTAB-3929:E6.8.787	No	2016-04-06T17:01:26Z	2018-03-09T07:10:46Z	Homo sapiens																																																																																																						
ERR1042346	RNA-Seq	43	201174081	PRJEB11202	SAMEA3581717	ArrayExpress	202939836	944	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121828	SAMEA3581717	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:10:46Z	public	Illumina HiSeq 2000	E6.8.789	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581717	E-MTAB-3929:E6.8.789	OK	ERP012552	E-MTAB-3929:E6.8.789	No	2016-04-06T17:01:26Z	2018-03-09T07:10:46Z	Homo sapiens																																																																																																						
ERR1042347	RNA-Seq	43	285709888	PRJEB11202	SAMEA3581718	ArrayExpress	282298432	945	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121829	SAMEA3581718	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	public	Illumina HiSeq 2000	E6.8.790	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581718	E-MTAB-3929:E6.8.790	OK	ERP012552	E-MTAB-3929:E6.8.790	No	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	Homo sapiens																																																																																																						
ERR1042348	RNA-Seq	43	355051774	PRJEB11202	SAMEA3581719	ArrayExpress	346724027	946	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121830	SAMEA3581719	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:10:46Z	public	Illumina HiSeq 2000	E6.8.791	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-23T02:47:00Z	2	SAMEA3581719	E-MTAB-3929:E6.8.791	OK	ERP012552	E-MTAB-3929:E6.8.791	No	2016-04-06T17:01:26Z	2018-03-09T07:10:46Z	Homo sapiens																																																																																																						
ERR1042349	RNA-Seq	43	271143982	PRJEB11202	SAMEA3581720	ArrayExpress	268905884	947	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121831	SAMEA3581720	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	public	Illumina HiSeq 2000	E6.8.792	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:01:00Z	2	SAMEA3581720	E-MTAB-3929:E6.8.792	OK	ERP012552	E-MTAB-3929:E6.8.792	No	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	Homo sapiens																																																																																																						
ERR1042350	RNA-Seq	43	426102996	PRJEB11202	SAMEA3581721	ArrayExpress	414497275	948	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121832	SAMEA3581721	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:26Z	2018-03-09T07:10:46Z	public	Illumina HiSeq 2000	E6.8.793	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:59:00Z	2	SAMEA3581721	E-MTAB-3929:E6.8.793	OK	ERP012552	E-MTAB-3929:E6.8.793	No	2016-04-06T17:01:26Z	2018-03-09T07:10:46Z	Homo sapiens																																																																																																						
ERR1042351	RNA-Seq	43	77727961	PRJEB11202	SAMEA3581722	ArrayExpress	80771970	949	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121833	SAMEA3581722	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	public	Illumina HiSeq 2000	E6.8.794	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581722	E-MTAB-3929:E6.8.794	OK	ERP012552	E-MTAB-3929:E6.8.794	No	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	Homo sapiens																																																																																																						
ERR1042352	RNA-Seq	43	164498048	PRJEB11202	SAMEA3581723	ArrayExpress	165831053	950	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121834	SAMEA3581723	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	public	Illumina HiSeq 2000	E6.8.795	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-21T03:08:00Z	2	SAMEA3581723	E-MTAB-3929:E6.8.795	OK	ERP012552	E-MTAB-3929:E6.8.795	No	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	Homo sapiens																																																																																																						
ERR1042353	RNA-Seq	43	232495152	PRJEB11202	SAMEA3581724	ArrayExpress	232869664	951	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121835	SAMEA3581724	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	public	Illumina HiSeq 2000	E6.8.796	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:59:00Z	2	SAMEA3581724	E-MTAB-3929:E6.8.796	OK	ERP012552	E-MTAB-3929:E6.8.796	No	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	Homo sapiens																																																																																																						
ERR1042354	RNA-Seq	43	395459777	PRJEB11202	SAMEA3581725	ArrayExpress	385706461	952	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121836	SAMEA3581725	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	public	Illumina HiSeq 2000	E6.8.797	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:00:00Z	2	SAMEA3581725	E-MTAB-3929:E6.8.797	OK	ERP012552	E-MTAB-3929:E6.8.797	No	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	Homo sapiens																																																																																																						
ERR1042355	RNA-Seq	43	170788260	PRJEB11202	SAMEA3581726	ArrayExpress	172314154	953	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121837	SAMEA3581726	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	public	Illumina HiSeq 2000	E6.8.798	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581726	E-MTAB-3929:E6.8.798	OK	ERP012552	E-MTAB-3929:E6.8.798	No	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	Homo sapiens																																																																																																						
ERR1042356	RNA-Seq	43	218119435	PRJEB11202	SAMEA3581727	ArrayExpress	218841545	954	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121838	SAMEA3581727	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	public	Illumina HiSeq 2000	E6.8.799	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581727	E-MTAB-3929:E6.8.799	OK	ERP012552	E-MTAB-3929:E6.8.799	No	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	Homo sapiens																																																																																																						
ERR1042357	RNA-Seq	43	142661874	PRJEB11202	SAMEA3581728	ArrayExpress	145654793	955	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121839	SAMEA3581728	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	public	Illumina HiSeq 2000	E6.8.800	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:57:00Z	2	SAMEA3581728	E-MTAB-3929:E6.8.800	OK	ERP012552	E-MTAB-3929:E6.8.800	No	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	Homo sapiens																																																																																																						
ERR1042358	RNA-Seq	43	872215569	PRJEB11202	SAMEA3581729	ArrayExpress	802313686	956	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121840	SAMEA3581729	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	public	Illumina HiSeq 2000	E6.8.801	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:01:00Z	2	SAMEA3581729	E-MTAB-3929:E6.8.801	OK	ERP012552	E-MTAB-3929:E6.8.801	No	2016-04-06T17:01:25Z	2018-03-09T05:51:58Z	Homo sapiens																																																																																																						
ERR1042359	RNA-Seq	43	707010816	PRJEB11202	SAMEA3581730	ArrayExpress	671916594	957	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121841	SAMEA3581730	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	public	Illumina HiSeq 2000	E6.8.802	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-24T02:57:00Z	2	SAMEA3581730	E-MTAB-3929:E6.8.802	OK	ERP012552	E-MTAB-3929:E6.8.802	No	2016-04-06T17:01:25Z	2018-03-09T05:23:40Z	Homo sapiens																																																																																																						
ERR1042360	RNA-Seq	43	329874371	PRJEB11202	SAMEA3581731	ArrayExpress	326093949	958	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121842	SAMEA3581731	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	public	Illumina HiSeq 2000	E6.8.803	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581731	E-MTAB-3929:E6.8.803	OK	ERP012552	E-MTAB-3929:E6.8.803	No	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	Homo sapiens																																																																																																						
ERR1042361	RNA-Seq	43	609071006	PRJEB11202	SAMEA3581732	ArrayExpress	587336400	959	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121843	SAMEA3581732	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	public	Illumina HiSeq 2000	E6.8.804	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:01:00Z	2	SAMEA3581732	E-MTAB-3929:E6.8.804	OK	ERP012552	E-MTAB-3929:E6.8.804	No	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	Homo sapiens																																																																																																						
ERR1042362	RNA-Seq	43	238924469	PRJEB11202	SAMEA3581733	ArrayExpress	240263009	960	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121844	SAMEA3581733	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	public	Illumina HiSeq 2000	E6.8.806	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T08:58:00Z	2	SAMEA3581733	E-MTAB-3929:E6.8.806	OK	ERP012552	E-MTAB-3929:E6.8.806	No	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	Homo sapiens																																																																																																						
ERR1042363	RNA-Seq	43	220147186	PRJEB11202	SAMEA3581734	ArrayExpress	221412594	961	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121845	SAMEA3581734	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	public	Illumina HiSeq 2000	E6.8.807	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2022-07-29T18:51:00Z	2	SAMEA3581734	E-MTAB-3929:E6.8.807	OK	ERP012552	E-MTAB-3929:E6.8.807	No	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	Homo sapiens																																																																																																						
ERR1042364	RNA-Seq	43	731129258	PRJEB11202	SAMEA3581735	ArrayExpress	687339831	962	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121846	SAMEA3581735	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	public	Illumina HiSeq 2000	E6.8.808	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:00:00Z	2	SAMEA3581735	E-MTAB-3929:E6.8.808	OK	ERP012552	E-MTAB-3929:E6.8.808	No	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	Homo sapiens																																																																																																						
ERR1042365	RNA-Seq	43	446152047	PRJEB11202	SAMEA3581736	ArrayExpress	432676391	963	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121847	SAMEA3581736	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	public	Illumina HiSeq 2000	E6.8.809	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:02:00Z	2	SAMEA3581736	E-MTAB-3929:E6.8.809	OK	ERP012552	E-MTAB-3929:E6.8.809	No	2016-04-06T17:01:25Z	2018-03-09T05:55:26Z	Homo sapiens																																																																																																						
ERR1042366	RNA-Seq	43	534282783	PRJEB11202	SAMEA3581737	ArrayExpress	517977621	964	Sophie Petropolous	human	public	"fastq,run.zq,sra"	"ena,gs,ncbi,s3"	"ena,gs.us-east1,ncbi.public,s3.us-east-1"	embryonic day 6	06/04/2016	16/11/2018	ERX1121848	SAMEA3581737	E6.8	"Department of Cell and Molecular Biology\, Karolinska Institutet"	2016-04-06T17:01:25Z	2018-03-09T05:55:27Z	public	Illumina HiSeq 2000	E6.8.810	SINGLE	RANDOM	TRANSCRIPTOMIC	embryo	Homo sapiens	ILLUMINA	2016-04-09T00:00:00Z	2021-10-18T09:03:00Z	2	SAMEA3581737	E-MTAB-3929:E6.8.810	OK	ERP012552	E-MTAB-3929:E6.8.810	No	2016-04-06T17:01:25Z	2018-03-09T05:55:27Z	Homo sapiens																																																																																																						
